frame_idx,timestamp,state,is_lost,is_keyframe,x,y,z,q_x,q_y,q_z,q_w
344,8.160000,2,false,false,-0.165305406,-0.358828664,0.191931427,-0.069705360,-0.246462300,-0.077904835,0.963497996
345,8.180000,2,false,false,-0.170000762,-0.359729379,0.190562308,-0.071992576,-0.251988024,-0.081105649,0.961634576
346,8.200000,2,false,false,-0.176761910,-0.356049627,0.189354032,-0.073473617,-0.257921368,-0.085986681,0.959523082
347,8.220000,2,false,false,-0.179939404,-0.356484830,0.188918307,-0.076576680,-0.265704215,-0.089430228,0.956838369
348,8.240000,2,false,false,-0.184843749,-0.356059283,0.187376216,-0.078301251,-0.272446364,-0.093145244,0.954445302
349,8.260000,2,false,false,-0.189071313,-0.353957534,0.186100662,-0.078518622,-0.277227849,-0.097940639,0.952568710
350,8.280000,2,false,true,-0.192262828,-0.356818616,0.184427947,-0.079890251,-0.281169564,-0.102625586,0.950804532
351,8.300000,2,false,false,-0.195116460,-0.356201530,0.182138443,-0.079863749,-0.285695642,-0.106364511,0.949045002
352,8.320000,2,false,false,-0.198271737,-0.354229629,0.179676116,-0.079568632,-0.290516168,-0.109407485,0.947258770
353,8.340000,2,false,false,-0.202799767,-0.349690616,0.180459440,-0.078864701,-0.294712543,-0.112408474,0.945668638
354,8.360000,2,false,false,-0.205813095,-0.348552763,0.177738622,-0.079443589,-0.297954261,-0.114484020,0.944354534
355,8.380000,2,false,false,-0.208669111,-0.346780360,0.175296605,-0.078549221,-0.300441474,-0.117586799,0.943259418
356,8.400000,2,false,false,-0.211950332,-0.347563744,0.173825949,-0.076336086,-0.302439958,-0.121429436,0.942315102
357,8.420000,2,false,false,-0.214805126,-0.344564408,0.171912879,-0.072905906,-0.303205907,-0.125724375,0.941777170
358,8.440000,2,false,false,-0.216086626,-0.344124794,0.169414073,-0.070644692,-0.304528952,-0.129165247,0.941056788
359,8.460000,2,false,false,-0.217555493,-0.343476295,0.166654363,-0.068822116,-0.306397587,-0.133026600,0.940046787
360,8.480000,2,false,false,-0.219856203,-0.341978014,0.163907260,-0.066606760,-0.310061842,-0.137954667,0.938292980
361,8.500000,2,false,false,-0.223826051,-0.339480400,0.160552472,-0.064746760,-0.313378662,-0.143203408,0.936533272
362,8.520000,2,false,true,-0.226370826,-0.341751665,0.155237943,-0.065205485,-0.316001326,-0.147409722,0.934966266
363,8.540000,2,false,false,-0.229267597,-0.339947939,0.154144317,-0.065989673,-0.317386180,-0.149728164,0.934073269
364,8.560000,2,false,false,-0.231905803,-0.336683631,0.152144253,-0.066562034,-0.318385333,-0.150606245,0.933551311
365,8.580000,2,false,false,-0.233738780,-0.332215697,0.152050450,-0.065744609,-0.319467783,-0.151516974,0.933091998
366,8.600000,2,false,false,-0.236531377,-0.330332518,0.150954515,-0.065574907,-0.318982393,-0.153343618,0.932971537
367,8.620000,2,false,false,-0.239389032,-0.327763587,0.148375228,-0.065509088,-0.316875219,-0.154158548,0.933559775
368,8.640000,2,false,false,-0.242524937,-0.326867342,0.146333188,-0.065981708,-0.314205825,-0.153766468,0.934492946
369,8.660000,2,false,false,-0.245740324,-0.325698704,0.144672632,-0.066728748,-0.311689675,-0.153665259,0.935298860
370,8.680000,2,false,false,-0.247191727,-0.325037330,0.144303828,-0.066550449,-0.308873087,-0.152506262,0.936434865
371,8.700000,2,false,false,-0.247892708,-0.323091418,0.142931491,-0.065373555,-0.302952915,-0.150277123,0.938809216
372,8.720000,2,false,false,-0.249753475,-0.322642744,0.142960131,-0.063655928,-0.293417066,-0.148129717,0.942290843
373,8.740000,2,false,false,-0.252282083,-0.321027517,0.143135607,-0.061613604,-0.283297747,-0.146054730,0.945840478
374,8.760000,2,false,false,-0.252852976,-0.322069287,0.143618703,-0.062147778,-0.275234401,-0.141630620,0.948854327
375,8.780000,2,false,false,-0.253861278,-0.322573334,0.143663153,-0.064117521,-0.268215626,-0.135793105,0.951582670
376,8.800000,2,false,false,-0.253582984,-0.322440296,0.144596234,-0.066055618,-0.261173785,-0.129187971,0.954324603
377,8.820000,2,false,false,-0.252415270,-0.323134720,0.146293640,-0.067546986,-0.254363298,-0.121136315,0.957111657
378,8.840000,2,false,false,-0.250435323,-0.324766278,0.147566333,-0.069552436,-0.247427136,-0.113445133,0.959725261
379,8.860000,2,false,false,-0.252169788,-0.324131250,0.146396697,-0.070662528,-0.239301667,-0.108669661,0.962253869
380,8.880000,2,false,false,-0.252057463,-0.323403895,0.150381535,-0.071664646,-0.233541623,-0.103791617,0.964131653
381,8.900000,2,false,false,-0.249789789,-0.323516607,0.151798606,-0.072684430,-0.227385283,-0.097546183,0.966176867
382,8.920000,2,false,false,-0.247795925,-0.324514955,0.152986109,-0.073640905,-0.220558286,-0.091017671,0.968321741
383,8.940000,2,false,false,-0.246325284,-0.324205250,0.154375225,-0.073696904,-0.212656170,-0.085659303,0.970571339
384,8.960000,2,false,false,-0.243323088,-0.325930238,0.156983331,-0.073768474,-0.204289019,-0.080965072,0.972763598
385,8.980000,2,false,false,-0.242341995,-0.326221019,0.155919626,-0.073369756,-0.194753766,-0.075392522,0.975194335
386,9.000000,2,false,false,-0.236909509,-0.327264637,0.157055214,-0.073435411,-0.187005356,-0.069591597,0.977135301
387,9.020000,2,false,true,-0.234906465,-0.328991234,0.158349589,-0.074556723,-0.178634375,-0.064361505,0.978973269
388,9.040000,2,false,false,-0.232160345,-0.329602689,0.160159677,-0.074186020,-0.169284269,-0.058745541,0.981013894
389,9.060000,2,false,false,-0.229445308,-0.330313265,0.160950944,-0.074084766,-0.160351530,-0.053147230,0.982839942
390,9.080000,2,false,false,-0.224998757,-0.330446273,0.166349530,-0.073804371,-0.153230309,-0.047717568,0.984274566
391,9.100000,2,false,false,-0.220247641,-0.331174314,0.168673351,-0.073305555,-0.145893022,-0.042675845,0.985657334
392,9.120000,2,false,false,-0.216675520,-0.331999242,0.170227990,-0.071896605,-0.138446152,-0.038740307,0.986996830
393,9.140000,2,false,false,-0.213739663,-0.332990050,0.171827182,-0.069537751,-0.131104514,-0.036658850,0.988247097
394,9.160000,2,false,false,-0.208852515,-0.334390998,0.172322810,-0.066050187,-0.123030394,-0.035205387,0.989576459
395,9.180000,2,false,false,-0.205755830,-0.335968941,0.174290001,-0.062653482,-0.113272794,-0.033593915,0.991017282
396,9.200000,2,false,false,-0.199990571,-0.336078972,0.175528049,-0.058828566,-0.104065500,-0.031407285,0.992332220
397,9.220000,2,false,false,-0.196776494,-0.338816494,0.176362619,-0.056997098,-0.095822155,-0.028367857,0.993360341
398,9.240000,2,false,false,-0.192121968,-0.339062959,0.177844882,-0.055987585,-0.089039326,-0.024342464,0.994155407
399,9.260000,2,false,false,-0.188199610,-0.339389026,0.176028162,-0.055917602,-0.081880324,-0.020398904,0.994863212
400,9.280000,2,false,false,-0.183883771,-0.339636892,0.177253932,-0.055079449,-0.073219657,-0.015450380,0.995673835
401,9.300000,2,false,false,-0.178183734,-0.341150552,0.179947898,-0.054676861,-0.062157031,-0.010088115,0.996516526
402,9.320000,2,false,false,-0.171366677,-0.342733741,0.181389689,-0.054778114,-0.053111672,-0.005815636,0.997068048
403,9.340000,2,false,false,-0.167223468,-0.342962563,0.182941422,-0.055232715,-0.046728313,-0.002223846,0.997377038
404,9.360000,2,false,false,-0.161286399,-0.343288124,0.184526667,-0.056055825,-0.041432247,0.002168928,0.997565269
405,9.380000,2,false,false,-0.155450538,-0.342970252,0.184415013,-0.056692820,-0.035013407,0.006692821,0.997755051
406,9.400000,2,false,false,-0.151648864,-0.344252110,0.187384337,-0.057691321,-0.027917176,0.011369744,0.997879326
407,9.420000,2,false,false,-0.146002337,-0.345338732,0.186778843,-0.057740994,-0.021041736,0.015401281,0.997991025
408,9.440000,2,false,false,-0.141559899,-0.343531936,0.187411204,-0.056815714,-0.015026551,0.017735971,0.998114109
409,9.460000,2,false,true,-0.138488829,-0.348396808,0.186022565,-0.056939185,-0.008904406,0.020600731,0.998125374
410,9.480000,2,false,false,-0.134577796,-0.348020077,0.186299413,-0.054905977,-0.002261124,0.023578992,0.998210549
411,9.500000,2,false,false,-0.129825383,-0.347978026,0.186334267,-0.052052744,0.005857638,0.025875468,0.998291850
412,9.520000,2,false,false,-0.126294479,-0.349310786,0.187322110,-0.049145125,0.013724498,0.025984693,0.998359263
413,9.540000,2,false,false,-0.122815885,-0.349048674,0.187099338,-0.046707571,0.020593828,0.027580502,0.998315454
414,9.560000,2,false,false,-0.118591584,-0.350012630,0.187001392,-0.045438915,0.025692843,0.030209024,0.998179674
415,9.580000,2,false,false,-0.114701405,-0.348967314,0.186036050,-0.043638926,0.030266911,0.032543052,0.998058379
416,9.600000,2,false,false,-0.109529197,-0.350253880,0.185669258,-0.042018693,0.036408756,0.034921348,0.997842371
417,9.620000,2,false,false,-0.105527028,-0.350406885,0.186763614,-0.039446715,0.043837659,0.035825469,0.997616589
418,9.640000,2,false,false,-0.100799315,-0.350769818,0.184950277,-0.037108194,0.049794763,0.036697876,0.997395039
419,9.660000,2,false,false,-0.097376041,-0.350829601,0.185377076,-0.035902549,0.054688130,0.038461342,0.997116387
420,9.680000,2,false,false,-0.093271494,-0.350607425,0.186823681,-0.035312209,0.060297437,0.042239048,0.996661007
421,9.700000,2,false,false,-0.086801730,-0.351184726,0.183983937,-0.035019796,0.066534646,0.045609325,0.996125817
422,9.720000,2,false,false,-0.081198692,-0.352409810,0.183619663,-0.034069933,0.073034815,0.047976624,0.995592058
423,9.740000,2,false,false,-0.076995894,-0.350931555,0.184488863,-0.032334704,0.080053359,0.050543718,0.994983077
424,9.760000,2,false,false,-0.069248401,-0.349087566,0.185881078,-0.030416792,0.087477639,0.054516830,0.994208455
425,9.780000,2,false,false,-0.065461032,-0.351888925,0.186430916,-0.030863106,0.095104478,0.057369351,0.993333519
426,9.800000,2,false,false,-0.061240543,-0.351640671,0.186476275,-0.031131040,0.100535937,0.060040478,0.992632210
427,9.820000,2,false,true,-0.055204995,-0.348615944,0.183844939,-0.030754542,0.106062345,0.063148528,0.991875648
428,9.840000,2,false,false,-0.052170713,-0.349066734,0.183984816,-0.030705135,0.114224769,0.066615209,0.990743399
429,9.860000,2,false,false,-0.043469984,-0.347397476,0.184042931,-0.030913508,0.122009061,0.070127681,0.989565730
430,9.880000,2,false,false,-0.037653629,-0.346028477,0.185501114,-0.031232875,0.129010364,0.073811032,0.988399148
431,9.900000,2,false,false,-0.034274105,-0.343394190,0.186986551,-0.031903990,0.133746997,0.076661855,0.987530708
432,9.920000,2,false,false,-0.029068835,-0.345233411,0.185499936,-0.033549894,0.137801647,0.079412639,0.986701012
433,9.940000,2,false,false,-0.023061186,-0.343325883,0.186062038,-0.033994373,0.144308910,0.082113042,0.985533774
434,9.960000,2,false,false,-0.013198156,-0.339955091,0.183957234,-0.034623306,0.151325360,0.085495144,0.984170973
435,9.980000,2,false,false,-0.009356388,-0.340554714,0.183910415,-0.036107827,0.157099426,0.087673724,0.983020484
436,10.000000,2,false,false,-0.004050555,-0.339241266,0.184007898,-0.037430834,0.160837799,0.089988373,0.982156992
437,10.020000,2,false,false,0.001853297,-0.336732179,0.183077648,-0.038077198,0.165740639,0.092749283,0.981059492
438,10.040000,2,false,false,0.002970989,-0.337438285,0.186733812,-0.038426727,0.172926098,0.094702795,0.979617953
439,10.060000,2,false,false,0.007048479,-0.335678786,0.186142638,-0.038114581,0.179530427,0.096175671,0.978297710
440,10.080000,2,false,false,0.011810674,-0.333230644,0.187244251,-0.037820112,0.186494589,0.098049283,0.976819277
441,10.100000,2,false,false,0.016558340,-0.333045274,0.186544508,-0.038390163,0.192297488,0.099211566,0.975553691
442,10.120000,2,false,true,0.019332893,-0.331362814,0.184598655,-0.039518047,0.198004022,0.101985201,0.974079967
443,10.140000,2,false,false,0.024951980,-0.330033332,0.183655709,-0.039780162,0.202545121,0.104306772,0.972889125
444,10.160000,2,false,false,0.029993048,-0.329578936,0.183133960,-0.039546505,0.209058613,0.107271969,0.971196890
445,10.180000,2,false,false,0.035627112,-0.328771919,0.182954296,-0.039117306,0.216084033,0.111033849,0.969251812
446,10.200000,2,false,false,0.038069129,-0.328056931,0.185287252,-0.039143655,0.221985474,0.113193683,0.967665970
447,10.220000,2,false,false,0.041609153,-0.329434007,0.184807464,-0.040267628,0.225892574,0.115618423,0.966428220
448,10.240000,2,false,false,0.048046894,-0.327291876,0.185802788,-0.040286332,0.230314195,0.118882030,0.964986801
449,10.260000,2,false,false,0.052258246,-0.327068627,0.185273021,-0.039566364,0.236345619,0.123215027,0.963012695
450,10.280000,2,false,false,0.057429120,-0.326495051,0.186009824,-0.038840655,0.242687985,0.127237678,0.960939407
451,10.300000,2,false,false,0.062453039,-0.325846463,0.183144644,-0.038247734,0.248379037,0.130296290,0.959097445
452,10.320000,2,false,false,0.066483259,-0.327711999,0.182903409,-0.038295083,0.253464133,0.133023933,0.957389235
453,10.340000,2,false,false,0.070755415,-0.326278985,0.183175474,-0.037568867,0.258457392,0.135746181,0.955699444
454,10.360000,2,false,false,0.076489367,-0.325349391,0.182436451,-0.037154771,0.264199078,0.138901353,0.953690171
455,10.380000,2,false,false,0.081102550,-0.324182779,0.182673410,-0.036086522,0.270911068,0.142167166,0.951364040
456,10.400000,2,false,false,0.086602621,-0.323142201,0.181474373,-0.035645939,0.276246488,0.145467311,0.949345350
457,10.420000,2,false,false,0.090435848,-0.322744608,0.181426510,-0.036284372,0.279338866,0.148523346,0.947942078
458,10.440000,2,false,false,0.091893688,-0.320886791,0.181610912,-0.036423672,0.282232344,0.151659980,0.946582019
459,10.460000,2,false,false,0.095619038,-0.320497394,0.179721355,-0.037106372,0.284981817,0.154627636,0.945250630
460,10.480000,2,false,false,0.097722493,-0.318807691,0.180220768,-0.036862012,0.289578021,0.157189235,0.943439066
461,10.500000,2,false,false,0.101841480,-0.318473935,0.179117367,-0.036451500,0.294149816,0.158945620,0.941744983
462,10.520000,2,false,false,0.106102921,-0.320004940,0.178533718,-0.036397669,0.297906429,0.161271855,0.940169334
463,10.540000,2,false,false,0.110109180,-0.320023477,0.177366614,-0.036076114,0.301215857,0.163430661,0.938753426
464,10.560000,2,false,false,0.113064893,-0.318995148,0.178263575,-0.035297450,0.305424988,0.166165695,0.936941147
465,10.580000,2,false,false,0.116698489,-0.319419235,0.175678521,-0.034680504,0.310005784,0.169038847,0.934943616
466,10.600000,2,false,true,0.124223463,-0.315930694,0.173900992,-0.034419715,0.313948035,0.171449974,0.933197081
467,10.620000,2,false,false,0.128546193,-0.316311568,0.172797680,-0.034366708,0.317043364,0.173881516,0.931701481
468,10.640000,2,false,false,0.131622404,-0.316411018,0.171838939,-0.034486685,0.319574356,0.176207334,0.930394530
469,10.660000,2,false,false,0.130678073,-0.315306902,0.174603388,-0.033889681,0.322673142,0.178501919,0.928908348
470,10.680000,2,false,false,0.136435583,-0.315250754,0.171423227,-0.033856038,0.324698985,0.181558028,0.927610397
471,10.700000,2,false,false,0.140182495,-0.314284444,0.171699286,-0.033579536,0.328773648,0.183663860,0.925768852
472,10.720000,2,false,false,0.143840283,-0.314469486,0.170558661,-0.033470117,0.332443982,0.185402140,0.924114108
473,10.740000,2,false,false,0.148515850,-0.311830044,0.167557389,-0.033457316,0.334126741,0.186758488,0.923234105
474,10.760000,2,false,false,0.150333613,-0.311345994,0.166336104,-0.033409677,0.335934967,0.187307298,0.922468185
475,10.780000,2,false,false,0.153934136,-0.310150832,0.165029943,-0.033111230,0.339372367,0.187661752,0.921147823
476,10.800000,2,false,false,0.156418219,-0.311570436,0.167677313,-0.032851614,0.343634754,0.188301578,0.919444680
477,10.820000,2,false,true,0.161653996,-0.309395492,0.164572477,-0.033040848,0.346016169,0.189243436,0.918350756
478,10.840000,2,false,false,0.164212048,-0.308180869,0.164579958,-0.032590233,0.348940372,0.189380437,0.917231500
479,10.860000,2,false,false,0.167557672,-0.306687653,0.161313683,-0.032416448,0.351666093,0.189184934,0.916236520
480,10.880000,2,false,false,0.167800039,-0.307776511,0.164206401,-0.032207329,0.356547028,0.188609004,0.914474487
481,10.900000,2,false,false,0.172648400,-0.307553232,0.161304235,-0.032419782,0.360825568,0.189324439,0.912639081
482,10.920000,2,false,false,0.174270511,-0.306097031,0.161862731,-0.033042576,0.363422185,0.188709080,0.911713481
483,10.940000,2,false,false,0.177190095,-0.305137753,0.161003560,-0.033919349,0.364781827,0.188203529,0.911242664
484,10.960000,2,false,false,0.180369213,-0.303722113,0.160246462,-0.034646921,0.367459536,0.188795000,0.910016298
485,10.980000,2,false,false,0.181955785,-0.303209215,0.160292044,-0.035577882,0.371461600,0.189056277,0.908299685
486,11.000000,2,false,false,0.184375793,-0.303233951,0.159951821,-0.036596071,0.375167102,0.189417705,0.906659424
487,11.020000,2,false,false,0.187481344,-0.302302718,0.158606455,-0.037953474,0.377781034,0.190806106,0.905226052
488,11.040000,2,false,false,0.190558463,-0.301957846,0.157659709,-0.038654488,0.379770458,0.192962959,0.903905749
489,11.060000,2,false,false,0.193930298,-0.301234931,0.156539172,-0.039305124,0.382277310,0.194492862,0.902491927
490,11.080000,2,false,false,0.197932020,-0.300912738,0.155023247,-0.039673951,0.386039376,0.196275234,0.900486350
491,11.100000,2,false,false,0.200107425,-0.301724255,0.155599415,-0.040217351,0.391219288,0.197916821,0.897863626
492,11.120000,2,false,true,0.206140742,-0.296574235,0.151011333,-0.040401381,0.395184517,0.200040817,0.895645380
493,11.140000,2,false,false,0.207739621,-0.295608699,0.149973333,-0.040809553,0.399602592,0.203397304,0.892906487
494,11.160000,2,false,false,0.211296797,-0.296077728,0.149975032,-0.042388760,0.402000189,0.206333593,0.891081154
495,11.180000,2,false,false,0.214370906,-0.294507205,0.148516402,-0.043666195,0.402905345,0.207945630,0.890235484
496,11.200000,2,false,false,0.215980276,-0.295265675,0.153598323,-0.044477198,0.406243443,0.209515005,0.888308227
497,11.220000,2,false,false,0.218507797,-0.294393748,0.150713325,-0.044388954,0.409597933,0.211241052,0.886361361
498,11.240000,2,false,false,0.221808121,-0.293345630,0.149509832,-0.044428810,0.412780255,0.212986439,0.884463370
499,11.260000,2,false,false,0.224271670,-0.292962015,0.149386719,-0.045106180,0.415186912,0.214000717,0.883056641
500,11.280000,2,false,false,0.226316094,-0.291894376,0.147649348,-0.044947095,0.416925758,0.215517685,0.881875753
501,11.300000,2,false,false,0.230728924,-0.290384769,0.145922169,-0.044722695,0.418733865,0.217755288,0.880479753
502,11.320000,2,false,true,0.230845869,-0.289353788,0.145216584,-0.044780634,0.420932204,0.219808355,0.878917038
503,11.340000,2,false,false,0.232865229,-0.290878057,0.143984869,-0.045040868,0.422768205,0.221998274,0.877470911
504,11.360000,2,false,false,0.235407606,-0.288595617,0.143849820,-0.044305362,0.424594790,0.223756909,0.876178801
505,11.380000,2,false,false,0.234901056,-0.289169371,0.147035673,-0.043736864,0.426778853,0.223917976,0.875104427
506,11.400000,2,false,false,0.236688837,-0.289316237,0.145744026,-0.043091569,0.429176182,0.224496379,0.873814821
507,11.420000,2,false,false,0.238140747,-0.288727909,0.144392043,-0.042002842,0.432093412,0.225046173,0.872287393
508,11.440000,2,false,false,0.239441931,-0.288944066,0.144198284,-0.041571662,0.434765369,0.226351663,0.870641053
509,11.460000,2,false,false,0.240576833,-0.287803948,0.143048108,-0.041275926,0.435429126,0.227768302,0.869953692
510,11.480000,2,false,false,0.241557404,-0.288066328,0.143483579,-0.041433308,0.435085684,0.227991730,0.870059550
511,11.500000,2,false,false,0.242299750,-0.289360821,0.141226396,-0.041259963,0.435632527,0.227954164,0.869803905
512,11.520000,2,false,false,0.244076535,-0.288477033,0.140289932,-0.039508220,0.438289136,0.228498161,0.868406773
513,11.540000,2,false,false,0.245756239,-0.288073599,0.139175907,-0.037908774,0.440372944,0.229207411,0.867236197
514,11.560000,2,false,false,0.246173710,-0.289273649,0.139274657,-0.037049245,0.440547734,0.229929999,0.866993189
515,11.580000,2,false,false,0.247531235,-0.290019602,0.137064070,-0.036775902,0.439895391,0.230898038,0.867078900
516,11.600000,2,false,false,0.246879339,-0.290503502,0.135968179,-0.036440123,0.440402031,0.230134368,0.867038846
517,11.620000,2,false,false,0.247018710,-0.289886951,0.136349931,-0.034955520,0.440830410,0.229074031,0.867163122
518,11.640000,2,false,false,0.246015370,-0.290816307,0.136268348,-0.034867037,0.440216988,0.226285860,0.868209720
519,11.660000,2,false,false,0.245234624,-0.290141612,0.136776239,-0.034015562,0.438804060,0.223986045,0.869554043
520,11.680000,2,false,false,0.243749976,-0.290941894,0.136831239,-0.034157127,0.438578427,0.223145932,0.869878232
521,11.700000,2,false,false,0.241549432,-0.291348249,0.137919277,-0.034654532,0.438715816,0.223238915,0.869765460
522,11.720000,2,false,false,0.240995780,-0.292200625,0.137896925,-0.034989640,0.436808437,0.223750606,0.870580196
523,11.740000,2,false,false,0.238956213,-0.293229491,0.139542654,-0.035970137,0.433568954,0.222823411,0.872395456
524,11.760000,2,false,false,0.237508312,-0.292903125,0.140494183,-0.035994917,0.430061609,0.219556659,0.874955118
525,11.780000,2,false,false,0.234855339,-0.293387145,0.140966028,-0.035302460,0.427964389,0.216309533,0.876818419
526,11.800000,2,false,false,0.230452985,-0.294014364,0.142235383,-0.034251280,0.426730514,0.212559268,0.878377259
527,11.820000,2,false,false,0.228883281,-0.295925200,0.139607131,-0.034404084,0.422358811,0.209002480,0.881332755
528,11.840000,2,false,false,0.223654598,-0.297415018,0.142212361,-0.033456460,0.417063892,0.203834116,0.885093272
529,11.860000,2,false,false,0.220175579,-0.297675490,0.143655241,-0.033335742,0.410887271,0.198760003,0.889131546
530,11.880000,2,false,false,0.215501532,-0.298577458,0.145891100,-0.034467161,0.403663576,0.193273455,0.893595636
531,11.900000,2,false,false,0.209571913,-0.301634520,0.152153879,-0.035331212,0.396524012,0.188129112,0.897846222
532,11.920000,2,false,false,0.204712480,-0.303134710,0.152420074,-0.034404781,0.390128553,0.184447810,0.901440561
533,11.940000,2,false,false,0.203733280,-0.300014257,0.149818376,-0.032589190,0.384141922,0.180670440,0.904837668
534,11.960000,2,false,false,0.194605976,-0.304709315,0.156139508,-0.032547574,0.378847718,0.175457418,0.908091307
535,11.980000,2,false,false,0.193167642,-0.303017914,0.153728068,-0.031388216,0.370296955,0.171591014,0.912387848
536,12.000000,2,false,false,0.187178493,-0.304414779,0.154916644,-0.031428698,0.364280879,0.167216644,0.915614724
537,12.020000,2,false,false,0.182970002,-0.305206001,0.156190291,-0.031068671,0.358709872,0.163242936,0.918538928
538,12.040000,2,false,false,0.175732791,-0.308626115,0.163055062,-0.031080883,0.354562074,0.159776285,0.920755863
539,12.060000,2,false,false,0.174589068,-0.307854861,0.155111521,-0.030276706,0.348085880,0.157919794,0.923569620
540,12.080000,2,false,false,0.168958336,-0.307756484,0.158999324,-0.030117368,0.343267262,0.155359313,0.925809979
541,12.100000,2,false,false,0.164574355,-0.309017986,0.159718931,-0.029903362,0.337677956,0.153597251,0.928163409
542,12.120000,2,false,false,0.160166532,-0.309538126,0.159971505,-0.029478680,0.332657039,0.152204186,0.930217326
543,12.140000,2,false,false,0.155107588,-0.311447322,0.161808163,-0.029884554,0.327913374,0.149788141,0.932278574
544,12.160000,2,false,false,0.149951056,-0.309805989,0.163215727,-0.029586382,0.323307425,0.146352410,0.934439898
545,12.180000,2,false,false,0.145182058,-0.311208814,0.164858282,-0.029958449,0.319168001,0.143253848,0.936329365
546,12.200000,2,false,false,0.139818296,-0.311344177,0.165839329,-0.030272359,0.315663755,0.140137970,0.937977314
547,12.220000,2,false,false,0.134250984,-0.311061829,0.168369055,-0.030482784,0.311827153,0.136890396,0.939731777
548,12.240000,2,false,false,0.130816966,-0.311395437,0.168703452,-0.031112809,0.307120055,0.133718193,0.941715837
549,12.260000,2,false,false,0.124417990,-0.311267555,0.171143472,-0.032397989,0.302668691,0.130085379,0.943620622
550,12.280000,2,false,false,0.120690823,-0.310251027,0.171938017,-0.033184905,0.297309190,0.127066985,0.945706129
551,12.300000,2,false,false,0.114468515,-0.309871882,0.173275247,-0.034150008,0.291865170,0.123131499,0.947885692
552,12.320000,2,false,true,0.109676629,-0.306770623,0.174164191,-0.034700602,0.286648870,0.118535392,0.950040936
553,12.340000,2,false,false,0.102692790,-0.306811929,0.176286966,-0.035065338,0.282653332,0.113240063,0.951868892
554,12.360000,2,false,false,0.095715024,-0.305532694,0.176988155,-0.035313334,0.277945995,0.107973464,0.953855693
555,12.380000,2,false,false,0.090079874,-0.305287987,0.178394884,-0.036063317,0.272204340,0.101673558,0.956173003
556,12.400000,2,false,false,0.086560071,-0.307477713,0.179664940,-0.036479276,0.266372472,0.095030531,0.958480179
557,12.420000,2,false,false,0.081202365,-0.306087017,0.180961102,-0.036681227,0.261580199,0.089769818,0.960297763
558,12.440000,2,false,false,0.076150246,-0.306146890,0.180091217,-0.037300419,0.256156683,0.085740671,0.962102413
559,12.460000,2,false,false,0.070427485,-0.303414702,0.182185650,-0.037545342,0.250421077,0.080442712,0.964058399
560,12.480000,2,false,false,0.065234862,-0.303357005,0.180997163,-0.037744612,0.245743066,0.074664839,0.965717852
561,12.500000,2,false,false,0.059934750,-0.301623106,0.182905346,-0.037312247,0.242592588,0.069591179,0.966909409
562,12.520000,2,false,false,0.054638825,-0.302007258,0.182728693,-0.037366536,0.238158911,0.065146431,0.968318224
563,12.540000,2,false,false,0.050980818,-0.300677121,0.182353884,-0.037182003,0.232674822,0.060250014,0.969974220
564,12.560000,2,false,false,0.047259852,-0.301742256,0.182302937,-0.037307955,0.228976488,0.056198359,0.971091986
565,12.580000,2,false,false,0.042931866,-0.300641924,0.182808146,-0.036816504,0.226243302,0.052958712,0.971933126
566,12.600000,2,false,false,0.039735522,-0.299939424,0.182056934,-0.036863413,0.222430333,0.049201470,0.973008275
567,12.620000,2,false,false,0.034104377,-0.299223930,0.183139682,-0.037143975,0.218581304,0.045527857,0.974048197
568,12.640000,2,false,false,0.031391520,-0.298003525,0.182814777,-0.036998250,0.214842185,0.042259257,0.975032389
569,12.660000,2,false,false,0.027746692,-0.298915893,0.178732440,-0.037258111,0.210947901,0.039374642,0.975993097
570,12.680000,2,false,false,0.023405530,-0.297393769,0.181302816,-0.036908235,0.207268104,0.035742149,0.976934135
571,12.700000,2,false,false,0.020800106,-0.296152383,0.180931628,-0.036074236,0.203169346,0.031985246,0.977955937
572,12.720000,2,false,false,0.015929412,-0.295255154,0.177636206,-0.034981586,0.200716287,0.028252061,0.978616953
573,12.740000,2,false,false,0.011913187,-0.296170652,0.177604362,-0.034500796,0.198424593,0.024570599,0.979200602
574,12.760000,2,false,false,0.007964885,-0.294860363,0.177126706,-0.034236543,0.194982395,0.021243965,0.979978800
575,12.780000,2,false,false,0.004989848,-0.294735253,0.175146803,-0.034762211,0.191371173,0.018229041,0.980732560
576,12.800000,2,false,false,0.001191247,-0.294803262,0.173989013,-0.035340194,0.187315777,0.015464524,0.981542051
577,12.820000,2,false,true,-0.003417794,-0.292929441,0.173828065,-0.035648871,0.183607370,0.013348065,0.982262373
578,12.840000,2,false,false,-0.006730233,-0.293320417,0.172786966,-0.035750039,0.180177584,0.010839293,0.982924521
579,12.860000,2,false,false,-0.009517539,-0.292627752,0.171802327,-0.035400622,0.177282885,0.008424904,0.983486950
580,12.880000,2,false,false,-0.013034434,-0.293488413,0.170994446,-0.035688598,0.173745573,0.005823619,0.984126508
581,12.900000,2,false,false,-0.016085397,-0.293040693,0.170632541,-0.035820067,0.169305235,0.002900647,0.984908283
582,12.920000,2,false,false,-0.019873653,-0.292571902,0.170828640,-0.036341917,0.165521771,0.001336221,0.985535443
583,12.940000,2,false,false,-0.022640599,-0.292715251,0.169707566,-0.036297128,0.163463667,0.000691484,0.985881209
